"badges/is_water","badges/requires_age_check","categories/0/categories/0/id","categories/0/categories/0/level","categories/0/categories/0/name","categories/0/categories/0/order","categories/0/id","categories/0/level","categories/0/name","categories/0/order","display_name","id","limit","packaging","price_instructions/approx_size","price_instructions/bulk_price","price_instructions/bunch_selector","price_instructions/drained_weight","price_instructions/increment_bunch_amount","price_instructions/is_new","price_instructions/is_pack","price_instructions/iva","price_instructions/min_bunch_amount","price_instructions/pack_size","price_instructions/previous_unit_price","price_instructions/price_decreased","price_instructions/reference_format","price_instructions/reference_price","price_instructions/selling_method","price_instructions/size_format","price_instructions/tax_percentage","price_instructions/total_units","price_instructions/unit_name","price_instructions/unit_price","price_instructions/unit_selector","price_instructions/unit_size","published","share_url","slug","status","thumbnail","unavailable_from","unavailable_weekdays/0","unavailable_weekdays/1","unavailable_weekdays/2"
"false","false","420","1","Aceite de oliva","7","12","0","Aceite, especias y salsas","7","Aceite de oliva 0,4º Hacendado","4241","999","Garrafa","false","3.45","false",,"1","false","false","4","1",,,"false","L","3.450","0","l","4.000",,,"17.25","true","5","true","https://tienda.mercadona.es/product/4241/aceite-oliva-04o-hacendado-garrafa","aceite-oliva-04o-hacendado-garrafa",,"https://prod-mercadona.imgix.net/images/c1788076223b499bd260c6a03d89b087.jpg?fit=crop&h=300&w=300",,,,
"false","false","420","1","Aceite de oliva","7","12","0","Aceite, especias y salsas","7","Aceite de oliva 0,4º Hacendado","4240","999","Botella","false","3.55","false",,"1","false","false","4","1",,,"false","L","3.550","0","l","4.000",,,"3.55","true","1","true","https://tienda.mercadona.es/product/4240/aceite-oliva-04o-hacendado-botella","aceite-oliva-04o-hacendado-botella",,"https://prod-mercadona.imgix.net/images/65c2349950feb1958362e06217003b10.jpg?fit=crop&h=300&w=300",,,,
"false","false","420","1","Aceite de oliva","7","12","0","Aceite, especias y salsas","7","Aceite de oliva virgen extra Hacendado","4717","999","Garrafa","false","4.67","false",,"1","false","false","4","1",,,"false","L","4.667","0","l","4.000",,,"14.00","true","3","true","https://tienda.mercadona.es/product/4717/aceite-oliva-virgen-extra-hacendado-garrafa","aceite-oliva-virgen-extra-hacendado-garrafa",,"https://prod-mercadona.imgix.net/images/e9c286dc179e75d80ba0d9a0c6ca2717.jpg?fit=crop&h=300&w=300",,,,
"false","false","420","1","Aceite de oliva","7","12","0","Aceite, especias y salsas","7","Aceite de oliva virgen extra Hacendado","4740","999","Botella","false","4.65","false",,"1","false","false","4","1",,,"false","L","4.650","0","l","4.000",,,"4.65","true","1","true","https://tienda.mercadona.es/product/4740/aceite-oliva-virgen-extra-hacendado-botella","aceite-oliva-virgen-extra-hacendado-botella",,"https://prod-mercadona.imgix.net/images/187d68e356f13378cd4e31bbc613da76.jpg?fit=crop&h=300&w=300",,,,
"false","false","420","1","Aceite de oliva","7","12","0","Aceite, especias y salsas","7","Aceite de oliva virgen extra Hacendado Gran Selección","4706","999","Botella","false","7.93","false",,"1","false","false","4","1",,,"false","L","7.934","0","l","4.000",,,"5.95","true","0.75","true","https://tienda.mercadona.es/product/4706/aceite-oliva-virgen-extra-hacendado-gran-seleccion-botella","aceite-oliva-virgen-extra-hacendado-gran-seleccion-botella",,"https://prod-mercadona.imgix.net/images/c60e6e09dc2037a291515d3b15af376c.jpg?fit=crop&h=300&w=300",,,,
"false","false","420","1","Aceite de oliva","7","12","0","Aceite, especias y salsas","7","Aceite de oliva 1º Hacendado","4641","999","Garrafa","false","3.69","false",,"1","false","false","4","1",,,"false","L","3.690","0","l","4.000",,,"18.45","true","5","true","https://tienda.mercadona.es/product/4641/aceite-oliva-1o-hacendado-garrafa","aceite-oliva-1o-hacendado-garrafa",,"https://prod-mercadona.imgix.net/images/9d3accbd38120190f64f6f4b07781e13.jpg?fit=crop&h=300&w=300",,,,
"false","false","420","1","Aceite de oliva","7","12","0","Aceite, especias y salsas","7","Aceite de oliva 1º Hacendado","4640","999","Botella","false","3.95","false",,"1","false","false","4","1",,,"false","L","3.950","0","l","4.000",,,"3.95","true","1","true","https://tienda.mercadona.es/product/4640/aceite-oliva-1o-hacendado-botella","aceite-oliva-1o-hacendado-botella",,"https://prod-mercadona.imgix.net/images/fe860edbcbb7504d90ad34af0b93b6d7.jpg?fit=crop&h=300&w=300",,,,
"false","false","420","1","Aceite de oliva","7","12","0","Aceite, especias y salsas","7","Aceite de oliva virgen Hacendado","4711","999","Garrafa","false","3.92","false",,"1","false","false","4","1",,,"false","L","3.917","0","l","4.000",,,"11.75","true","3","true","https://tienda.mercadona.es/product/4711/aceite-oliva-virgen-hacendado-garrafa","aceite-oliva-virgen-hacendado-garrafa",,"https://prod-mercadona.imgix.net/images/01d37a541419ec68db44bc2bf072e317.jpg?fit=crop&h=300&w=300",,,,
"false","false","420","1","Aceite de oliva","7","12","0","Aceite, especias y salsas","7","Aceite de oliva virgen Hacendado","4749","999","Botella","false","4.10","false",,"1","false","false","4","1",,,"false","L","4.100","0","l","4.000",,,"4.10","true","1","true","https://tienda.mercadona.es/product/4749/aceite-oliva-virgen-hacendado-botella","aceite-oliva-virgen-hacendado-botella",,"https://prod-mercadona.imgix.net/images/a6b5607809fdd257ffd5e778791bdc6a.jpg?fit=crop&h=300&w=300",,,,
"false","false","420","1","Aceite de oliva","7","12","0","Aceite, especias y salsas","7","Aceite de oliva virgen extra Hacendado","4718","999","Spray","false","14.00","false",,"1","false","false","4","1",,,"false","L","14.000","0","l","4.000",,,"2.80","true","0.2","true","https://tienda.mercadona.es/product/4718/aceite-oliva-virgen-extra-hacendado-spray","aceite-oliva-virgen-extra-hacendado-spray",,"https://prod-mercadona.imgix.net/images/3828beeb31145e948b4c611621162bfd.jpg?fit=crop&h=300&w=300",,,,
"false","false","420","1","Aceite de oliva","7","12","0","Aceite, especias y salsas","7","Aceite de oliva virgen extra Picual Casa Juncal","4850","999","Botella","false","9.90","false",,"1","false","false","4","1",,"        5.45","false","L","9.900","0","l","4.000",,,"4.95","true","0.5","true","https://tienda.mercadona.es/product/4850/aceite-oliva-virgen-extra-picual-casa-juncal-botella","aceite-oliva-virgen-extra-picual-casa-juncal-botella",,"https://prod-mercadona.imgix.net/images/218712ed55645f7f5a0eb8f40d96aea0.jpg?fit=crop&h=300&w=300",,,,
"false","false","421","1","Aceite de girasol, semillas y maíz","7","12","0","Aceite, especias y salsas","7","Aceite de girasol refinado 0,2º Hacendado","4041","999","Garrafa","false","1.74","false",,"1","false","false","10","1",,,"false","L","1.740","0","l","10.000",,,"8.70","true","5","true","https://tienda.mercadona.es/product/4041/aceite-girasol-refinado-02o-hacendado-garrafa","aceite-girasol-refinado-02o-hacendado-garrafa",,"https://prod-mercadona.imgix.net/images/e6398afba1d032d2e1c0489fd727d2f6.jpg?fit=crop&h=300&w=300",,,,
"false","false","421","1","Aceite de girasol, semillas y maíz","7","12","0","Aceite, especias y salsas","7","Aceite de girasol refinado 0,2º Hacendado","4040","999","Botella","false","1.80","false",,"1","false","false","10","1",,,"false","L","1.800","0","l","10.000",,,"1.80","true","1","true","https://tienda.mercadona.es/product/4040/aceite-girasol-refinado-02o-hacendado-botella","aceite-girasol-refinado-02o-hacendado-botella",,"https://prod-mercadona.imgix.net/images/fc8cd01eaf02732b8e28d5136850204d.jpg?fit=crop&h=300&w=300",,,,
"false","false","421","1","Aceite de girasol, semillas y maíz","7","12","0","Aceite, especias y salsas","7","Aceite de coco virgen Hacendado","4193","999","Bote","false","12.11","false",,"1","false","false","10","1",,,"false","L","12.112","0","l","10.000",,,"5.45","true","0.45","true","https://tienda.mercadona.es/product/4193/aceite-coco-virgen-hacendado-bote","aceite-coco-virgen-hacendado-bote",,"https://prod-mercadona.imgix.net/images/2fe6ba84f4e3783e1e57c42903035bd3.jpg?fit=crop&h=300&w=300",,,,
"false","false","422","1","Vinagre y otros aderezos","7","12","0","Aceite, especias y salsas","7","Vinagre de vino blanco Hacendado","4940","999","Botella","false","0.65","false",,"1","false","false","10","1",,,"false","L","0.650","0","l","10.000",,,"0.65","true","1","true","https://tienda.mercadona.es/product/4940/vinagre-vino-blanco-hacendado-botella","vinagre-vino-blanco-hacendado-botella",,"https://prod-mercadona.imgix.net/images/44c1552cc9f3945d63d01565d313846c.jpg?fit=crop&h=300&w=300",,,,
"false","false","422","1","Vinagre y otros aderezos","7","12","0","Aceite, especias y salsas","7","Vinagre de manzana Hacendado","4957","999","Botella","false","0.90","false",,"1","false","false","10","1",,,"false","L","0.900","0","l","10.000",,,"0.90","true","1","true","https://tienda.mercadona.es/product/4957/vinagre-manzana-hacendado-botella","vinagre-manzana-hacendado-botella",,"https://prod-mercadona.imgix.net/images/6803f40bdcd3d9b3be574bcee41399f4.jpg?fit=crop&h=300&w=300",,,,
"false","false","422","1","Vinagre y otros aderezos","7","12","0","Aceite, especias y salsas","7","Limón exprimido Hacendado","4903","999","Botella","false","3.75","false",,"1","false","false","10","1",,,"false","L","3.750","0","l","10.000",,,"1.05","true","0.28","true","https://tienda.mercadona.es/product/4903/limon-exprimido-hacendado-botella","limon-exprimido-hacendado-botella",,"https://prod-mercadona.imgix.net/images/1910ee61299100e2bca29c2b39fab7a5.jpg?fit=crop&h=300&w=300",,,,
"false","false","422","1","Vinagre y otros aderezos","7","12","0","Aceite, especias y salsas","7","Crema de vinagre balsámico de Módena Hacendado","4908","999","Botella","false","7.20","false",,"1","false","false","10","1",,,"false","kg","7.200","0","kg","10.000",,,"1.80","true","0.25","true","https://tienda.mercadona.es/product/4908/crema-vinagre-balsamico-modena-hacendado-botella","crema-vinagre-balsamico-modena-hacendado-botella",,"https://prod-mercadona.imgix.net/images/f38299e92edeb2b5c78eeb642f7e3752.jpg?fit=crop&h=300&w=300",,,,
"false","false","422","1","Vinagre y otros aderezos","7","12","0","Aceite, especias y salsas","7","Vinagre de Jerez reserva Hacendado","13609","999","Botella","false","8.00","false",,"1","false","false","10","1",,,"false","L","8.000","0","l","10.000",,,"2.00","true","0.25","true","https://tienda.mercadona.es/product/13609/vinagre-jerez-reserva-hacendado-botella","vinagre-jerez-reserva-hacendado-botella",,"https://prod-mercadona.imgix.net/images/bfa0c4aabf80adf4cd9a390df6aa7184.jpg?fit=crop&h=300&w=300",,,,
"false","false","422","1","Vinagre y otros aderezos","7","12","0","Aceite, especias y salsas","7","Reducción bálsamica de vinagre Pedro Ximénez Hacendado","4905","999","Botella","false","7.50","false",,"1","false","false","10","1",,,"false","kg","7.500","0","kg","10.000",,,"2.25","true","0.3","true","https://tienda.mercadona.es/product/4905/reduccion-vinagre-pedro-ximenez-hacendado-botella","reduccion-vinagre-pedro-ximenez-hacendado-botella",,"https://prod-mercadona.imgix.net/images/8ce7a93a2c6bf9fbffcb10f388eeb0a8.jpg?fit=crop&h=300&w=300",,,,
"false","false","422","1","Vinagre y otros aderezos","7","12","0","Aceite, especias y salsas","7","Vinagre balsámico de Módena Hacendado","26496","999","Botella","false","4.70","false",,"1","false","false","10","1",,,"false","L","4.700","0","l","10.000",,,"2.35","true","0.5","true","https://tienda.mercadona.es/product/26496/vinagre-balsamico-modena-hacendado-botella","vinagre-balsamico-modena-hacendado-botella",,"https://prod-mercadona.imgix.net/images/f65c196d0aae6388f9e6852c381f8da4.jpg?fit=crop&h=300&w=300",,,,
"false","false","424","1","Sal y bicarbonato","7","12","0","Aceite, especias y salsas","7","Sal fina Hacendado","19731","999","Paquete","false","0.40","false",,"1","false","false","10","1",,,"false","kg","0.400","0","kg","10.000",,,"0.40","true","1","true","https://tienda.mercadona.es/product/19731/sal-fina-hacendado-paquete","sal-fina-hacendado-paquete",,"https://prod-mercadona.imgix.net/images/5097b3d7450edab7c2d9586299f5f3b9.jpg?fit=crop&h=300&w=300",,,,
"false","false","424","1","Sal y bicarbonato","7","12","0","Aceite, especias y salsas","7","Sal fina de mesa Hacendado","16864","999","Bote","false","2.50","false",,"1","false","false","10","1",,,"false","kg","2.500","0","kg","10.000",,,"0.75","true","0.3","true","https://tienda.mercadona.es/product/16864/sal-fina-mesa-hacendado-bote","sal-fina-mesa-hacendado-bote",,"https://prod-mercadona.imgix.net/images/14d233ae4aee44619f27e63caaed1f2e.jpg?fit=crop&h=300&w=300",,,,
"false","false","424","1","Sal y bicarbonato","7","12","0","Aceite, especias y salsas","7","Sal yodada fina Hacendado","19732","999","Paquete","false","0.45","false",,"1","false","false","10","1",,,"false","kg","0.450","0","kg","10.000",,,"0.45","true","1","true","https://tienda.mercadona.es/product/19732/sal-yodada-fina-hacendado-paquete","sal-yodada-fina-hacendado-paquete",,"https://prod-mercadona.imgix.net/images/409a53c0327dff2c4b91e6b4c58efa42.jpg?fit=crop&h=300&w=300",,,,
"false","false","424","1","Sal y bicarbonato","7","12","0","Aceite, especias y salsas","7","Sal gruesa Hacendado","19733","999","Paquete","false","0.40","false",,"1","false","false","10","1",,,"false","kg","0.400","0","kg","10.000",,,"0.40","true","1","true","https://tienda.mercadona.es/product/19733/sal-gruesa-hacendado-paquete","sal-gruesa-hacendado-paquete",,"https://prod-mercadona.imgix.net/images/8b9798cc6f23201e8191711f58368727.jpg?fit=crop&h=300&w=300",,,,
"false","false","424","1","Sal y bicarbonato","7","12","0","Aceite, especias y salsas","7","Bicarbonato de sódio Hacendado","29007","999","Paquete","false","1.45","false",,"1","false","false","10","1",,"        1.50","false","kg","1.450","0","kg","10.000",,,"1.45","true","1","true","https://tienda.mercadona.es/product/29007/bicarbonato-sodico-hacendado-paquete","bicarbonato-sodico-hacendado-paquete",,"https://prod-mercadona.imgix.net/images/5ae57e0348cf657e21ffa47ad36ea448.jpg?fit=crop&h=300&w=300",,,,
"false","false","424","1","Sal y bicarbonato","7","12","0","Aceite, especias y salsas","7","Bicarbonato de sódio Hacendado","29006","999","Bote","false","3.67","false",,"1","false","false","10","1",,,"false","kg","3.667","0","kg","10.000",,,"1.10","true","0.3","true","https://tienda.mercadona.es/product/29006/bicarbonato-sodico-hacendado-bote","bicarbonato-sodico-hacendado-bote",,"https://prod-mercadona.imgix.net/images/0cdfaaf94335d5701e8f433bdf49c914.jpg?fit=crop&h=300&w=300",,,,
"false","false","424","1","Sal y bicarbonato","7","12","0","Aceite, especias y salsas","7","Escamas de sal marina natural Polasal","19740","999","Bote","false","16.00","false",,"1","false","false","10","1",,,"false","kg","16.000","0","kg","10.000",,,"2.00","true","0.125","true","https://tienda.mercadona.es/product/19740/sal-marina-escamas-polasal-bote","sal-marina-escamas-polasal-bote",,"https://prod-mercadona.imgix.net/images/36bc3658a807997961ec5fda23dd948e.jpg?fit=crop&h=300&w=300",,,,
"false","false","424","1","Sal y bicarbonato","7","12","0","Aceite, especias y salsas","7","Sal gruesa para hornear Hacendado","19734","999","Paquete","false","0.70","false",,"1","false","false","10","1",,,"false","kg","0.700","0","kg","10.000",,,"1.40","true","2","true","https://tienda.mercadona.es/product/19734/sal-gruesa-hornear-hacendado-paquete","sal-gruesa-hornear-hacendado-paquete",,"https://prod-mercadona.imgix.net/images/c46d67d22d1cf40d537ab349322b8da2.jpg?fit=crop&h=300&w=300",,,,
"false","false","424","1","Sal y bicarbonato","7","12","0","Aceite, especias y salsas","7","Sal de ajo Hacendado","34130","999","Bote","false","13.85","false",,"1","false","false","10","1",,,"false","kg","13.847","0","kg","10.000",,,"1.80","true","0.13","true","https://tienda.mercadona.es/product/34130/sal-ajo-hacendado-bote","sal-ajo-hacendado-bote",,"https://prod-mercadona.imgix.net/images/bd81680a3655bf89428f333254f34979.jpg?fit=crop&h=300&w=300",,,,
"false","false","424","1","Sal y bicarbonato","7","12","0","Aceite, especias y salsas","7","Sal de frutas sabor limón Hacendado","29016","999","Bote","false","8.40","false",,"1","false","false","10","1",,,"false","kg","8.400","0","kg","10.000",,,"2.10","true","0.25","true","https://tienda.mercadona.es/product/29016/sal-frutas-sabor-limon-hacendado-bote","sal-frutas-sabor-limon-hacendado-bote",,"https://prod-mercadona.imgix.net/images/e01b7ced535cf57318ff7c7a1628d3ed.jpg?fit=crop&h=300&w=300",,,,
"false","false","424","1","Sal y bicarbonato","7","12","0","Aceite, especias y salsas","7","Sal 60% menos de sodio Hacendado","19713","999","Bote","false","9.20","false",,"1","false","false","10","1",,,"false","kg","9.200","0","kg","10.000",,,"2.30","true","0.25","true","https://tienda.mercadona.es/product/19713/sal-60-menos-sodio-hacendado-bote","sal-60-menos-sodio-hacendado-bote",,"https://prod-mercadona.imgix.net/images/eeb93d74d5e3298a8f93b4b78dffdb7b.jpg?fit=crop&h=300&w=300",,,,
"false","false","424","1","Sal y bicarbonato","7","12","0","Aceite, especias y salsas","7","Preparado para ahumar Hacendado","19726","999","Bote","false","4.40","false",,"1","false","false","10","1",,,"false","kg","4.400","0","kg","10.000",,,"3.30","true","0.75","true","https://tienda.mercadona.es/product/19726/preparado-salmon-ahumado-hacendado-bote","preparado-salmon-ahumado-hacendado-bote",,"https://prod-mercadona.imgix.net/images/6666d298f039f78188651aa1fd47dc03.jpg?fit=crop&h=300&w=300",,,,
"false","false","424","1","Sal y bicarbonato","7","12","0","Aceite, especias y salsas","7","Sal rosa del Himalaya Hacendado","19701","999","Bote","false","7.60","false",,"1","false","false","10","1",,,"false","kg","7.600","0","kg","10.000",,,"1.90","true","0.25","true","https://tienda.mercadona.es/product/19701/sal-rosa-himalaya-hacendado-bote","sal-rosa-himalaya-hacendado-bote",,"https://prod-mercadona.imgix.net/images/e19be1d4b1c08ca7c7f65dc62a34cd74.jpg?fit=crop&h=300&w=300",,,,
"false","false","425","1","Hierbas","7","12","0","Aceite, especias y salsas","7","Orégano Hacendado","5598","999","Bote","false","40.00","false",,"1","false","false","10","1",,,"false","100 g","4.000","0","kg","10.000",,,"1.00","true","0.025","true","https://tienda.mercadona.es/product/5598/oregano-hacendado-bote","oregano-hacendado-bote",,"https://prod-mercadona.imgix.net/images/20a564cf97b2b9662bb7727d6008ed69.jpg?fit=crop&h=300&w=300",,,,
"false","false","425","1","Hierbas","7","12","0","Aceite, especias y salsas","7","Perejil Hacendado","5599","999","Bote","false","50.00","false",,"1","false","false","10","1",,,"false","100 g","5.000","0","kg","10.000",,,"0.90","true","0.018","true","https://tienda.mercadona.es/product/5599/perejil-hacendado-bote","perejil-hacendado-bote",,"https://prod-mercadona.imgix.net/images/b2bc740ba01dd6f5b0c62f44a5557dee.jpg?fit=crop&h=300&w=300",,,,
"false","false","425","1","Hierbas","7","12","0","Aceite, especias y salsas","7","Hoja de laurel Hacendado","47994","999","Paquete","false","70.83","false",,"1","false","false","10","1",,,"false","100 g","7.084","0","kg","10.000",,,"0.85","true","0.012","true","https://tienda.mercadona.es/product/47994/hoja-laurel-hacendado-paquete","hoja-laurel-hacendado-paquete",,"https://prod-mercadona.imgix.net/images/4bce6bcc4f7a9880f0ee238f3e27003d.jpg?fit=crop&h=300&w=300",,,,
"false","false","425","1","Hierbas","7","12","0","Aceite, especias y salsas","7","Hierbas provenzales Hacendado","34131","999","Bote","false","48.00","false",,"1","false","false","10","1",,,"false","100 g","4.800","0","kg","10.000",,,"1.20","true","0.025","true","https://tienda.mercadona.es/product/34131/hierbas-provenzales-hacendado-bote","hierbas-provenzales-hacendado-bote",,"https://prod-mercadona.imgix.net/images/75ea233839587117b294f2d15027f57a.jpg?fit=crop&h=300&w=300",,,,
"false","false","425","1","Hierbas","7","12","0","Aceite, especias y salsas","7","Albahaca Hacendado","34128","999","Bote","false","62.50","false",,"1","false","false","10","1",,,"false","100 g","6.250","0","kg","10.000",,,"1.25","true","0.02","true","https://tienda.mercadona.es/product/34128/albahaca-hacendado-bote","albahaca-hacendado-bote",,"https://prod-mercadona.imgix.net/images/666740b544111126529a014431ba81f4.jpg?fit=crop&h=300&w=300",,,,
"false","false","425","1","Hierbas","7","12","0","Aceite, especias y salsas","7","Romero Hacendado","34175","999","Bote","false","33.75","false",,"1","false","false","10","1",,,"false","100 g","3.375","0","kg","10.000",,,"1.35","true","0.04","true","https://tienda.mercadona.es/product/34175/romero-hacendado-bote","romero-hacendado-bote",,"https://prod-mercadona.imgix.net/images/d5b59c36668ad99469b2c16a3d90fad7.jpg?fit=crop&h=300&w=300",,,,
"false","false","425","1","Hierbas","7","12","0","Aceite, especias y salsas","7","Tomillo Hacendado","5547","999","Bote","false","43.75","false",,"1","false","false","10","1",,,"false","100 g","4.375","0","kg","10.000",,,"1.05","true","0.024","true","https://tienda.mercadona.es/product/5547/tomillo-hacendado-bote","tomillo-hacendado-bote",,"https://prod-mercadona.imgix.net/images/23cda8ba2719d64662af5acde3485411.jpg?fit=crop&h=300&w=300",,,,
"false","false","425","1","Hierbas","7","12","0","Aceite, especias y salsas","7","Eneldo Hacendado","52739","999","Bote","false","102.78","false",,"1","false","false","10","1",,,"false","100 g","10.278","0","kg","10.000",,,"1.85","true","0.018","true","https://tienda.mercadona.es/product/52739/eneldo-hacendado-bote","eneldo-hacendado-bote",,"https://prod-mercadona.imgix.net/images/aa7bf59873bb1c4e11267001b37e8632.jpg?fit=crop&h=300&w=300",,,,
"false","false","425","1","Hierbas","7","12","0","Aceite, especias y salsas","7","Cilantro Hacendado","34721","999","Bote","false","154.17","false",,"1","false","false","10","1",,,"false","100 g","15.417","0","kg","10.000",,,"1.85","true","0.012","true","https://tienda.mercadona.es/product/34721/cilantro-hacendado-bote","cilantro-hacendado-bote",,"https://prod-mercadona.imgix.net/images/27379a6a13ab30cfb594a4b326f1f66c.jpg?fit=crop&h=300&w=300",,,,
"false","false","425","1","Hierbas","7","12","0","Aceite, especias y salsas","7","Ajo y Perejil Hacendado","60873","999","Bote","false","18.24","false",,"1","false","false","10","1",,,"false","kg","18.244","0","kg","10.000",,,"1.35","true","0.074","true","https://tienda.mercadona.es/product/60873/ajo-perejil-hacendado-bote","ajo-perejil-hacendado-bote",,"https://prod-mercadona.imgix.net/images/eb87b609baabad143d6cf74cebfc589e.jpg?fit=crop&h=300&w=300",,,,
"false","false","840","1","Colorante y pimentón","7","12","0","Aceite, especias y salsas","7","Colorante alimentario Hacendado","34182","999","Bote","false","11.18","false",,"1","false","false","10","1",,,"false","kg","11.177","0","kg","10.000",,,"0.95","true","0.085","true","https://tienda.mercadona.es/product/34182/colorante-alimentario-hacendado-bote","colorante-alimentario-hacendado-bote",,"https://prod-mercadona.imgix.net/images/279afe277bed6a3c1af998dbda9b66e7.jpg?fit=crop&h=300&w=300",,,,
"false","false","840","1","Colorante y pimentón","7","12","0","Aceite, especias y salsas","7","Pimentón dulce Hacendado","34184","999","Bote","false","17.86","false",,"1","false","false","10","1",,,"false","kg","17.858","0","kg","10.000",,,"1.00","true","0.056","true","https://tienda.mercadona.es/product/34184/pimenton-dulce-hacendado-bote","pimenton-dulce-hacendado-bote",,"https://prod-mercadona.imgix.net/images/d01141fdec8c11a291e21f084d94f43c.jpg?fit=crop&h=300&w=300",,,,
"false","false","840","1","Colorante y pimentón","7","12","0","Aceite, especias y salsas","7","Pimentón dulce de la Vera Hacendado","34102","999","Bote","false","24.67","false",,"1","false","false","10","1",,,"false","kg","24.667","0","kg","10.000",,,"1.85","true","0.075","true","https://tienda.mercadona.es/product/34102/pimenton-dulce-vera-hacendado-bote","pimenton-dulce-vera-hacendado-bote",,"https://prod-mercadona.imgix.net/images/fc6f52e3aa7435cc0e851a43697e8b06.jpg?fit=crop&h=300&w=300",,,,
"false","false","840","1","Colorante y pimentón","7","12","0","Aceite, especias y salsas","7","Azafrán molido Hacendado","34116","999","Paquete","false","4500.00","false",,"1","false","false","10","1",,,"false","100 g","450.000","0","kg","10.000","4","sobres","1.80","true","0.0004","true","https://tienda.mercadona.es/product/34116/azafran-molido-hacendado-paquete","azafran-molido-hacendado-paquete",,"https://prod-mercadona.imgix.net/images/9b1e3bf3f850bb972810225a35e2d27e.jpg?fit=crop&h=300&w=300",,,,
"false","false","840","1","Colorante y pimentón","7","12","0","Aceite, especias y salsas","7","Azafrán hebra Hacendado","8370","999","Paquete","false","4625.00","false",,"1","false","false","10","1",,,"false","100 g","462.500","0","kg","10.000",,,"1.85","true","0.0004","true","https://tienda.mercadona.es/product/8370/azafran-hebra-hacendado-paquete","azafran-hebra-hacendado-paquete",,"https://prod-mercadona.imgix.net/images/3434b4736a34f67f0e66575d8e2a2983.jpg?fit=crop&h=300&w=300",,,,
"false","false","840","1","Colorante y pimentón","7","12","0","Aceite, especias y salsas","7","Pimentón picante Hacendado","34183","999","Bote","false","22.50","false",,"1","false","false","10","1",,,"false","kg","22.500","0","kg","10.000",,,"1.35","true","0.06","true","https://tienda.mercadona.es/product/34183/pimenton-picante-hacendado-bote","pimenton-picante-hacendado-bote",,"https://prod-mercadona.imgix.net/images/2f865dc2dc829da4a0e2962fb922cd9c.jpg?fit=crop&h=300&w=300",,,,
"false","false","840","1","Colorante y pimentón","7","12","0","Aceite, especias y salsas","7","Pimentón dulce Hacendado","60573","999","Bote","false","17.33","false",,"1","false","false","10","1",,,"false","kg","17.334","0","kg","10.000",,,"1.30","true","0.075","true","https://tienda.mercadona.es/product/60573/pimenton-dulce-hacendado-bote","pimenton-dulce-hacendado-bote",,"https://prod-mercadona.imgix.net/images/fa8610da91855ce1394dcac73c68220e.jpg?fit=crop&h=300&w=300",,,,
"false","false","841","1","Pimienta","7","12","0","Aceite, especias y salsas","7","Pimienta negra molida Hacendado","34171","999","Bote","false","18.57","false",,"1","false","false","10","1",,,"false","kg","18.572","0","kg","10.000",,,"1.30","true","0.07","true","https://tienda.mercadona.es/product/34171/pimienta-negra-molida-hacendado-bote","pimienta-negra-molida-hacendado-bote",,"https://prod-mercadona.imgix.net/images/905e76fd8f59b3931ae5e2c586c4a9f5.jpg?fit=crop&h=300&w=300",,,,
"false","false","841","1","Pimienta","7","12","0","Aceite, especias y salsas","7","Molinillo pimienta negra Hacendado","67693","999","Bote","false","28.46","false",,"1","false","false","10","1",,,"false","kg","28.462","0","kg","10.000",,,"1.85","true","0.065","true","https://tienda.mercadona.es/product/67693/molinillo-pimienta-negra-hacendado-bote","molinillo-pimienta-negra-hacendado-bote",,"https://prod-mercadona.imgix.net/images/ff80991c845784c85981a779586661c9.jpg?fit=crop&h=300&w=300",,,,
"false","false","841","1","Pimienta","7","12","0","Aceite, especias y salsas","7","Pimienta negra en grano Hacendado","34172","999","Bote","false","24.29","false",,"1","false","false","10","1",,,"false","kg","24.286","0","kg","10.000",,,"1.70","true","0.07","true","https://tienda.mercadona.es/product/34172/pimienta-negra-grano-hacendado-bote","pimienta-negra-grano-hacendado-bote",,"https://prod-mercadona.imgix.net/images/ade2f829444a465f07de05c97b526258.jpg?fit=crop&h=300&w=300",,,,
"false","false","841","1","Pimienta","7","12","0","Aceite, especias y salsas","7","Molinillo mix pimientas Hacendado","67694","999","Bote","false","39.00","false",,"1","false","false","10","1",,,"false","kg","39.000","0","kg","10.000",,,"1.95","true","0.05","true","https://tienda.mercadona.es/product/67694/molinillo-mix-pimientas-hacendado-bote","molinillo-mix-pimientas-hacendado-bote",,"https://prod-mercadona.imgix.net/images/16d512e03ea3f4513a43a085403cba3f.jpg?fit=crop&h=300&w=300",,,,
"false","false","841","1","Pimienta","7","12","0","Aceite, especias y salsas","7","Pimienta blanca molida Hacendado","34170","999","Bote","false","32.86","false",,"1","false","false","10","1",,,"false","kg","32.858","0","kg","10.000",,,"2.30","true","0.07","true","https://tienda.mercadona.es/product/34170/pimienta-blanca-molida-hacendado-bote","pimienta-blanca-molida-hacendado-bote",,"https://prod-mercadona.imgix.net/images/a8cedadb6026482169a838838a6943d3.jpg?fit=crop&h=300&w=300",,,,
